ID_REF,GSM432926,GSM432927,GSM432928,GSM432929,GSM432930,GSM432931
201444_s_at,7.617603695,7.490500771,7.67035348,7.700906652,7.430725695,7.521287875
201445_at,7.963361361,8.060082365,8.119147018,8.097180512,7.982110589,7.891916474
201446_s_at,5.802896123,5.597493933,5.840226492,6.055509953,6.126968473,6.108352356
201447_at,5.073714383,4.903714143,5.262663684,5.426809066,5.194935006,5.109227786
201448_at,5.98294843,5.797639004,5.982518372,6.250661406,6.226064472,6.220640472
201449_at,5.03700235,4.686988751,5.03700235,5.199659243,5.036352056,4.956898446
201450_s_at,5.394038611,5.303604878,5.504694596,5.504347882,5.658154939,5.67411804
201452_at,3.702237099,3.614877861,3.784833804,3.754799201,3.700426743,4.252157655
201453_x_at,9.599308655,9.713052527,9.533959699,9.625866561,9.678190559,9.579507209
201454_s_at,6.769997174,6.471324117,6.552074069,5.825632494,6.633815952,6.643554922
201455_s_at,7.147420202,7.126528891,7.18728029,7.400793138,7.291791998,7.113617562
201456_s_at,7.960977182,7.923770648,7.893226556,7.873060223,7.996668664,7.891312796
201457_x_at,9.430380656,9.197902532,9.398886031,9.428698963,9.354602843,9.349647031
201458_s_at,8.392645211,8.466238367,8.379588978,8.400422609,8.578051248,8.271787876
201459_at,8.715526271,8.507156086,8.617601504,8.920310247,8.560400214,8.678313901
201460_at,5.857931764,5.832165117,5.708326881,5.752768801,5.980914522,6.018738021
201462_at,6.885672226,6.640037563,6.594871462,6.992862316,6.993857049,6.843830208
201463_s_at,9.072797232,8.724428166,9.018889966,9.113024262,8.516317687,8.799685636
201464_x_at,8.65339174,9.277416305,8.595684526,9.017996003,9.453375802,9.188119531
201465_s_at,6.404991972,6.904979908,6.261291563,5.949244639,6.887502848,6.814571038
201466_s_at,7.910816195,8.654032169,7.896823933,8.422092898,8.905130298,8.548839477
201469_s_at,4.437808578,4.485988709,4.383947038,4.154328994,4.498886947,4.227498671
201470_at,8.899929795,8.69422997,8.955793517,8.865700757,8.607855442,8.715864739
201471_s_at,6.344260764,6.247889942,6.248316969,6.507846743,6.36860496,6.48415803
201472_at,9.765729032,9.753193741,9.816071375,9.8792263,9.802603747,9.761645596
201473_at,4.847012588,4.96775058,4.836171601,4.818451444,4.719440249,4.801859096
201475_x_at,8.119709893,8.275191769,8.03441722,8.463304267,8.594379502,8.512197531
201476_s_at,7.007320722,6.882530241,7.081693289,6.946190114,7.063806989,7.308345277
201477_s_at,8.850473114,8.572811844,8.661272318,8.825023758,8.777523594,8.794011836
201478_s_at,8.933954241,9.010776557,8.889519278,9.291358028,9.206945828,9.072873262
201479_at,9.618848877,9.780869756,9.462107478,9.947662322,9.973275981,9.826162035
201480_s_at,6.459415528,6.45529468,6.519412483,6.552022026,6.371092975,6.44387094
201481_s_at,6.079833188,5.961085175,6.036693807,5.765774793,5.779120159,5.787949492
201482_at,5.890106783,5.950926202,5.768645967,5.810211012,5.64741668,5.564404436
201483_s_at,7.741554369,7.664097457,7.805457226,7.584812307,7.521236796,7.733779501
201484_at,6.628867339,6.577516818,6.504368197,6.798132505,6.417095793,6.5086644
201485_s_at,8.354396901,8.231627262,8.27597911,8.297455314,8.348300811,8.182443512
201486_at,9.141901597,9.155445724,9.33446679,9.088532761,9.226641528,9.069402433
201487_at,6.907439284,6.659645849,6.779146157,6.921337025,6.423834904,6.403639607
201488_x_at,8.855211266,8.621385838,8.858233924,7.968104345,8.603109701,8.704472602
201489_at,8.373366669,8.285378451,8.194842212,8.451170681,8.238892946,8.3186018
201490_s_at,7.605667756,7.563361696,7.502846181,7.485469614,7.434611722,7.683681905
201491_at,8.332543018,8.199257162,8.188925201,8.179081092,8.162101151,8.200942751
201493_s_at,7.629117373,7.401798404,7.647616959,7.579744076,7.508568054,7.57172555
201494_at,7.570174877,7.261590846,7.529693881,7.513711971,7.295087891,7.365036784
201498_at,7.34815939,7.402095081,7.390656139,7.258148585,7.568574489,7.421944621
201499_s_at,7.986778886,8.035039817,7.832050885,7.768171227,7.995987657,7.93844161
201500_s_at,7.34385842,7.125646089,7.192687279,7.485178582,7.332329361,7.369244017
201501_s_at,7.130938338,7.075012214,7.111865795,6.997197627,6.924570221,6.927608107
201502_s_at,7.418858283,7.744886944,7.309572875,7.369317212,7.796747137,8.027340518
201503_at,9.1874589,9.237006003,9.137887898,9.206641064,9.077892557,8.980236668
201504_s_at,6.865413908,6.863547391,6.865421061,6.787874239,6.853789202,6.966148106
201505_at,5.277592407,5.011358492,5.153193619,5.684068278,5.5382517,5.105685771
201507_at,7.160900549,7.035736593,7.063618869,7.25872836,7.216535983,7.282452262
201509_at,6.438260545,6.422433403,6.479357247,6.536379707,6.230133777,6.269857021
201511_at,7.994609311,7.915173933,7.901985644,7.717544702,7.498801632,7.845263855
201512_s_at,7.435283931,7.414140469,7.32768846,7.437522199,7.297644364,7.364329702
201513_at,4.861472548,5.111783768,4.731307221,5.035001406,4.826157963,4.79345139
201514_s_at,7.370534033,7.26636265,7.356744523,7.26823198,7.321367759,7.362069278
201515_s_at,8.200835362,8.245989208,8.108943323,8.290218431,8.296420498,8.237327726
201516_at,8.37539291,8.257890711,8.255410084,8.57432618,8.334265841,8.294978886
201517_at,6.861469417,6.956516482,6.761724738,7.023366791,6.992919255,6.892117528
201518_at,8.259743261,8.020431529,8.285772488,8.267297382,8.176227102,8.267010982
201519_at,7.72892352,7.706403964,7.690743087,7.629837662,7.753654227,7.65938721
201520_s_at,7.908084921,7.790670451,7.805769364,7.764709413,7.607932082,7.720072585
201521_s_at,6.355161707,6.39120879,6.210473164,6.51459135,6.347953964,6.538562025
201523_x_at,7.69742587,7.642197349,7.699847866,7.604478715,7.794254837,7.898190762
201524_x_at,8.841431719,9.016554062,8.909651809,8.985722342,9.074222571,9.061481523
201526_at,7.386882658,7.23040738,7.18111617,7.207148787,7.084695668,7.368660252
201527_at,9.479120546,9.539398985,9.57111505,9.549171553,9.45752356,9.543186112
201528_at,8.692115627,8.560151683,8.597661411,8.798146149,8.660650675,8.604134762
201529_s_at,7.580735722,7.353864361,7.363531009,7.719892836,7.563348613,7.616396685
201530_x_at,10.68806641,10.6463291,10.62696289,10.53792508,10.65875612,10.70295098
201531_at,3.766288987,4.298837475,3.906538859,4.274545527,4.30583261,4.135395124
201532_at,8.295247012,8.261289571,8.181312846,8.515780507,8.437499001,8.412494606
201533_at,9.396311552,9.559349153,9.545620166,9.512415993,9.690761973,9.311138907
201534_s_at,6.910012354,7.109374708,7.079396287,7.043404493,6.903844188,6.88030752
201535_at,6.30619552,6.46539418,6.265187213,6.460264684,6.502268233,6.300660801
201536_at,6.644987294,6.461800378,6.467573286,6.398437537,6.649251265,6.538273289
201537_s_at,5.798307467,5.776929198,5.71189923,5.670620999,5.898537806,5.873486078
201538_s_at,4.831350209,4.585952096,4.798315864,4.539430389,4.615267739,4.938620619
201541_s_at,7.528476114,7.366521636,7.446214194,7.74721839,7.040724656,7.671008251
201542_at,7.696433857,7.751333006,7.659981774,7.648542651,7.713660193,7.500860413
201543_s_at,7.779856589,8.013486346,7.803580223,8.17466196,7.876582721,7.934723583
201544_x_at,8.977283176,8.969563954,8.905416472,8.542537729,8.911640103,8.911872168
201545_s_at,6.134977996,6.174680863,5.932600545,5.65480118,6.047222128,5.924348996
201546_at,7.449427355,7.26226518,7.341769819,7.513711971,7.460292809,7.348710636
201548_s_at,6.829965979,6.883420286,6.835719643,6.867254282,6.77143786,6.737678703
201549_x_at,6.81875778,6.973093127,6.846527657,7.109374708,6.978343038,6.858992444
201551_s_at,5.709175177,5.578136539,5.649022333,5.143952441,5.173402994,5.342745101
201552_at,6.972478464,6.858992444,6.920839941,6.778988841,6.442482389,6.42943961
201553_s_at,8.462392468,8.323724137,8.381834259,8.121363642,7.807824044,7.954067628
201554_x_at,7.00933994,6.83917885,7.057888031,7.196840806,6.928973574,7.058274356
201555_at,8.623278721,8.577302408,8.492985057,8.777004773,8.829664514,8.800084582
201556_s_at,5.479817354,5.458632001,5.416088312,5.846038199,5.545739854,5.520915985
201557_at,5.242496181,5.432008848,5.054532611,5.708004744,5.64642583,5.383390864
201558_at,8.046543822,8.294599971,7.922698592,8.393374038,8.393040815,8.352512366
201559_s_at,7.454952548,7.415704176,7.497836039,7.165780575,7.149558686,7.674682396
201560_at,9.444060016,9.535616285,9.575708274,9.581877472,9.647772229,9.540433151
201561_s_at,7.071879328,6.731292157,7.014802507,7.013998378,6.860579023,6.883542501
201562_s_at,4.737611427,4.309556596,4.56188654,4.945372546,4.59979509,4.589173339
201563_at,6.111027206,5.587866705,5.877977256,6.368320999,6.051785939,6.001832729
201564_s_at,5.520659679,5.177837548,5.18654945,5.184649672,4.847441217,4.970449804
201565_s_at,10.39764998,10.5325133,10.43470357,10.38609869,10.5546608,10.5264273
201567_s_at,7.036560315,7.096351851,6.95707906,7.04916258,7.163113434,7.078029378
201568_at,9.858941137,9.712563606,9.867077926,10.11956561,9.588549105,9.859779247
201569_s_at,7.545204017,7.242361346,7.318294671,7.692997171,7.363845981,7.524658663
201570_at,7.74873865,7.453440704,7.733551033,8.026512492,7.587352521,7.678045845
201571_s_at,6.099744485,6.293773497,6.172461078,6.281031474,6.149610426,6.247889942
201572_x_at,6.440204167,6.328334912,6.320701485,6.58762931,6.407123311,6.389200701
201573_s_at,7.729020891,7.774297884,7.621864216,7.492897605,7.437266806,7.51594832
201574_at,8.969394928,9.137612246,8.940665375,8.884927608,8.878727402,8.764907149
201575_at,8.741923349,8.814990577,8.825798617,8.97075044,8.955136912,8.924900701
201576_s_at,8.023351705,7.716707998,7.940906066,7.891834519,7.341411901,7.724506365
201577_at,10.15165478,10.21683363,10.17002191,10.57120721,10.39746188,10.35557656
201578_at,5.377309302,5.247662293,5.011967887,5.525713649,5.509916875,5.220690399
201579_at,5.718466079,5.631053233,5.407387079,5.942193477,5.862685245,5.831771146
201580_s_at,5.373902686,5.18745289,5.263586111,5.434562206,5.320391784,5.527257051
201581_at,7.390868454,6.981953553,7.207514664,7.257102153,7.142937751,7.051503419
201583_s_at,6.68460562,6.466717656,6.540420294,6.837402904,6.582645595,6.728569319
201584_s_at,8.592914426,8.404682901,8.472844735,8.782185985,8.520257021,8.842645137
201585_s_at,9.087373136,9.105768393,9.063562287,8.982409063,9.060372529,8.949116367
201586_s_at,9.57334068,9.615137083,9.654706454,9.492066969,9.478871864,9.388360231
201587_s_at,9.169208318,9.197905591,8.978020373,9.319479495,9.101150635,9.071276532
201588_at,8.845485066,8.874413612,8.849163365,9.011469471,8.881374998,8.978440522
201589_at,9.429965283,9.432570072,9.450192467,9.568400886,9.681547825,9.40697663
201591_s_at,7.964810738,7.93420013,7.874512419,8.016461332,7.894840641,7.696463569
201592_at,9.408504928,8.964816453,9.248979267,9.251705023,8.902996067,9.125503508
201593_s_at,8.779206426,8.709865638,8.764020728,8.356880354,8.826964753,8.848003542
201594_s_at,7.379984276,7.424548233,7.286901039,7.31678345,7.385617657,7.191893245
201595_s_at,8.660673478,8.697395181,8.735385022,8.784252793,8.893108701,8.759746906
201597_at,9.902525814,9.959553006,10.00551512,10.28161817,9.906533716,10.06652449
201598_s_at,5.302343152,5.310391801,5.096900992,5.669556009,5.637046987,5.336903826
201599_at,9.400135543,9.387315228,9.490002436,9.162126591,9.099110135,9.067025959
201600_at,10.3695215,10.24250884,10.3068664,10.27453804,10.1680018,10.17863316
201601_x_at,6.943210934,6.790574852,6.966842325,7.424149663,6.896363761,7.085672727
201602_s_at,4.556784637,4.501216979,4.448683821,3.602537242,4.783816028,4.718709811
201604_s_at,6.11716905,6.108866311,5.928718221,6.235032725,6.163190506,5.984883713
201605_x_at,5.183093968,5.097841086,5.164772411,5.133700738,4.736858513,5.023385873
201606_s_at,8.161089401,8.230348324,7.986114932,7.794403004,8.473081801,8.413442153
201607_at,6.46611853,6.635821854,6.339624458,6.866799862,6.837678475,6.722137251
201608_s_at,7.77953998,7.891911198,7.706837843,8.308202975,7.992247522,8.053377133
201609_x_at,8.360838399,8.326550018,8.148466519,8.457942837,8.582509759,8.526745323
201611_s_at,6.629361867,6.647211474,6.395113283,7.004447718,6.945172847,6.804695813
201612_at,8.967924085,8.873181658,8.821760769,8.870180364,8.823950484,8.801349887
201613_s_at,6.170071217,5.594820061,5.896771001,6.212307955,5.99013753,6.10542284
201614_s_at,7.490096666,7.204652372,7.404540366,7.699874779,7.716520119,7.678094283
201615_x_at,5.240321789,5.028927548,5.156424426,4.562810263,4.983352216,5.045727592
201616_s_at,5.960360459,5.629942149,5.889156187,4.97927176,5.256421783,5.244744903
201617_x_at,5.839376287,5.79953158,6.024121086,5.390004927,5.288128311,5.176793272
201619_at,9.040225746,8.904037403,9.012518602,9.179738568,9.087464553,9.00385921
201620_at,6.632277781,6.472847525,6.476735161,6.95895181,6.768529439,6.598180427
201621_at,4.751851563,4.71216006,4.736695224,4.957158109,4.79257846,4.602550227
201622_at,7.34858802,7.104847027,7.131772509,7.396346843,7.280432258,7.244469716
201623_s_at,9.134794257,8.823950576,8.989352659,9.244776877,9.06917298,9.086588322
201624_at,7.177399812,7.04778906,7.21126841,7.268328533,7.110518695,7.188410542
201625_s_at,6.214969978,5.865655272,5.909161533,5.857279796,5.770380936,6.178607642
201626_at,8.075243639,7.939929626,8.121203889,8.152356773,8.191579318,8.229580513
201627_s_at,7.566576293,7.371218013,7.46214122,7.960893162,7.497971866,7.559501307
201628_s_at,8.839564751,8.943388327,8.778710502,9.091055008,9.034684759,8.99369116
201629_s_at,7.577265779,7.407250943,7.429279369,7.784644187,7.560860198,7.692311094
201630_s_at,8.472747746,8.493973606,8.426195735,8.692333258,8.601344756,8.551973733
201631_s_at,5.956088121,6.360665385,5.961392336,6.363926792,6.312847038,6.597235316
201632_at,7.744517257,7.721085656,7.840881031,7.909585841,7.74755684,7.742056695
201633_s_at,6.066486677,6.158923021,6.142573633,6.196808519,6.215726106,6.314732581
201634_s_at,6.26084044,6.426231552,6.418703884,6.574073247,6.401548191,6.420342288
201635_s_at,6.86271911,6.453302185,6.75830951,6.390670353,6.553278896,6.808085627
201636_at,6.094057871,5.893252283,6.067101628,5.950478692,5.862345311,5.922785072
201637_s_at,7.93190963,7.514048701,7.754317575,7.852792086,7.475188046,7.634191647
201639_s_at,6.600631159,6.201444467,6.520794582,6.724845252,6.14319256,6.168197872
201640_x_at,6.59506193,6.624184262,6.413434026,6.317449661,6.53356105,6.540405741
201642_at,7.090091463,6.86931237,6.969603568,7.030654227,7.095054775,7.179468607
201643_x_at,6.903909444,6.706180852,6.78168038,6.860923458,6.895162621,6.633572126
201644_at,6.555698085,6.215743397,6.502940555,6.399422133,6.373530165,6.498008965
201645_at,3.786818231,3.994490394,3.503479309,4.217130213,4.229382094,4.011722768
201646_at,6.649758604,6.622108153,6.713604603,6.169348487,6.532774406,6.57917594
201647_s_at,5.604493555,5.638043034,5.49575609,5.164515724,5.376904176,5.46754102
201648_at,7.139988039,7.011709565,7.056597915,7.305316499,7.210861122,7.030602606
201649_at,5.436148037,5.200296314,5.080858474,5.236148052,5.032021246,5.166711139
201651_s_at,8.548256891,8.520951261,8.450324916,8.303391202,8.16479558,8.212270196
201652_at,7.75845195,7.690388708,7.750004852,8.042927044,7.734182518,7.739514659
201653_at,9.351855074,9.43699391,9.442785822,9.484166329,9.446412248,9.414320302
201656_at,4.988698646,4.965058832,4.832789822,4.359620246,4.108360608,4.029305131
201657_at,5.918216066,6.069631015,6.079187804,5.905333497,5.890431537,5.962665482
201658_at,6.434644304,6.463669339,6.322668616,6.422075025,6.426904814,6.368225484
201659_s_at,6.653080641,6.713462369,6.753969383,6.736295161,6.642673195,6.679335765
201660_at,6.009317776,6.176472819,5.686445082,6.082193261,6.244322944,5.911539164
201661_s_at,5.533048404,5.583091235,5.374588466,5.033335812,5.722847638,5.528641708
201662_s_at,7.436537023,7.597115597,7.29689219,7.405064694,7.426307944,7.368842687
201663_s_at,8.615313261,8.376840318,8.526302099,8.86653676,8.68232323,8.776568397
201664_at,9.327682885,9.265637067,9.286393024,9.511301496,9.516858492,9.507160602
201665_x_at,12.50369918,12.53333655,12.45352736,12.55620907,12.49226888,12.48387462
201666_at,8.785324603,8.575711745,8.585581102,8.865255691,8.238229902,8.735549325
201667_at,7.427360665,6.953995578,7.459618141,7.521815345,7.336699719,7.321369568
201668_x_at,4.827629634,4.894894727,4.629241247,3.36119581,5.110289955,5.19464188
201669_s_at,8.252586607,8.529684184,8.536509274,8.62423322,8.604858746,8.51502305
201670_s_at,6.264246308,6.570196775,6.414489185,6.701729168,6.671657366,6.484538299
201671_x_at,6.620950635,6.95994469,6.533958935,6.387653489,6.848598165,6.75105608
201672_s_at,8.374489631,8.476264702,8.328157072,8.304536524,8.398703752,8.480445639
201673_s_at,5.144909605,4.703052623,4.943451273,5.349426876,4.94840541,5.05327415
201674_s_at,6.906200021,6.769473248,6.690623156,6.271976319,6.840487603,6.833358663
201675_at,8.154893909,8.243225983,8.026973494,8.112506022,8.022356831,8.014037539
201676_x_at,9.722275086,9.767491523,9.683491102,9.789559958,9.669606091,9.652980245
201677_at,4.522969893,4.297324247,4.420528724,4.070566664,4.195816182,4.228159397
201678_s_at,7.263419336,7.187851,7.19965292,7.133917623,7.066556637,7.139301887
201679_at,5.274991371,5.131362764,5.402383769,4.693212701,4.688139534,5.19991752
201680_x_at,7.910368037,7.760318096,7.908571261,8.080075966,7.810872811,7.832009695
201681_s_at,7.177955199,7.210014298,7.034056314,7.245751341,7.181609564,6.979065659
201682_at,8.103422128,7.945952445,8.069442497,8.155406771,8.203803409,8.11528898
201683_x_at,6.035826639,6.036074907,5.950368203,4.802548505,5.733332501,5.834947655
201684_s_at,7.004072494,6.848294286,6.900628677,6.787876719,6.792683272,6.82483132
201685_s_at,5.876042417,5.788934399,5.699770365,5.682228517,5.620326586,5.421818105
201686_x_at,5.956088121,6.090032031,5.994240483,6.130724103,6.107059273,6.013163025
201687_s_at,7.791692675,7.879840132,7.943558642,7.799586513,7.808569773,7.606800816
201688_s_at,6.642912263,6.751961806,6.860256807,6.776950829,6.633913162,6.609163924
201689_s_at,6.825485232,6.886202971,6.835587931,6.941747576,6.811125366,6.827310306
201690_s_at,7.67125395,7.783127386,7.77778452,7.84894409,7.801470364,7.663290089
201692_at,8.472611551,8.24605868,8.277900396,8.633507756,8.385998714,8.414324517
201694_s_at,6.750401333,7.072892691,6.672397348,6.434605546,6.662625778,6.333193689
201695_s_at,7.741453643,7.787996848,7.641774414,7.397517155,7.475499196,7.594252603
201696_at,8.577191346,8.582021963,8.592784461,8.937478395,8.944229187,8.889271423
201697_s_at,8.665979347,8.656715712,8.646268618,9.062220727,8.947824205,8.95297713
201698_s_at,9.03914092,8.96008109,9.035473586,9.191187802,8.927386467,9.037973131
201699_at,8.275339338,8.478664473,8.322551759,8.453667169,8.323500159,8.329797617
201700_at,6.842428921,6.753235793,6.704951578,6.596404715,6.448977481,6.545843311
201701_s_at,6.734287336,6.894448205,6.983549412,6.987176209,6.994331042,6.689072556
201702_s_at,6.203293464,5.988300976,6.128040212,3.263137007,6.043502499,6.214064573
201703_s_at,6.387556813,6.271748488,6.230180022,6.905843409,6.479560567,6.543960792
201704_at,6.551971589,6.31734563,6.436384543,6.593289418,6.284754457,6.228780618
201705_at,7.740897114,7.68149037,7.636063736,7.981405809,8.07117023,8.063650236
201706_s_at,6.434363855,6.259393214,6.304190243,6.579914578,6.444202212,6.385720713
201707_at,6.702208591,6.626044822,6.511626071,6.884648855,6.845013773,6.807907014
201708_s_at,5.607000807,5.233413385,5.431903573,5.614885025,5.274437382,5.46754102
201709_s_at,7.370010477,6.862424552,7.203502745,7.431530563,7.149460138,7.211229859
201710_at,7.48700524,7.407250943,7.404024842,7.412766571,7.394521357,7.443583844
201712_s_at,6.090727454,6.22976076,6.102134514,6.363959311,6.416197386,6.254914628
201713_s_at,7.792576281,7.955880531,7.800693288,7.947688985,8.195221559,7.930742057
201714_at,8.646948291,8.719382047,8.639959844,8.95489146,8.878529298,8.889781748
201715_s_at,5.493756358,5.605395489,5.291429024,5.981852493,5.948731839,5.744383251
201716_at,6.749806594,6.530012524,6.641666809,6.739967819,6.417819118,6.555571369
201717_at,8.477946505,8.747113177,8.417152796,8.74725994,8.641799323,8.815034634
201718_s_at,5.811697206,5.736569934,5.675240483,5.728562573,6.058153547,5.91074323
201719_s_at,6.835790431,6.909958891,6.680082342,6.624830507,7.036226354,6.724486852
201722_s_at,7.79994612,7.939171433,7.873074035,7.830967264,7.852029574,7.576608678
201723_s_at,7.631144454,7.503839709,7.565747395,7.369702315,7.410070029,7.464038157
201724_s_at,7.387045016,7.374298582,7.362508376,7.227126738,7.248010549,7.109873736
201725_at,8.537264713,8.619775705,8.513390813,9.056666434,8.9161084,8.85542269
201726_at,9.418990445,9.399384236,9.405580149,9.44179163,9.519333519,9.412747055
201727_s_at,6.644149182,6.545143741,6.565308749,6.359244761,6.40251552,6.55876907
201728_s_at,5.319963902,5.039983073,4.880182561,3.595289707,5.070052759,5.073164166
201729_s_at,6.597752708,6.564754456,6.365563145,6.703876183,6.808204678,6.591065447
201730_s_at,7.619952797,7.383506346,7.315486576,5.672674566,7.603199769,7.658272003
201731_s_at,7.813906232,7.842702516,7.764597232,8.11589258,8.032320963,7.910796692
201732_s_at,4.997219226,4.824523743,4.751770126,4.688818268,5.266744395,5.305103022
201734_at,7.036158324,6.984771354,6.796212056,7.066618139,7.252674156,7.166326882
201735_s_at,6.989300857,6.98762008,6.828640307,7.424457013,7.358223365,7.340823128
201736_s_at,7.520930461,7.453604948,7.52583371,7.305283723,7.426946972,7.406024635
201737_s_at,6.159731399,5.961548222,6.342100596,4.334131096,5.653514933,6.181527068
201738_at,9.558421302,9.554876054,9.565098309,9.615012866,9.707381618,9.531327364
201739_at,4.985302593,5.114723758,5.039555055,4.770113287,4.822515592,4.736777681
201740_at,8.001760925,7.926330102,7.869855126,8.18027442,8.025459426,8.087886243
201742_x_at,8.795144816,8.657805559,8.93112523,8.567845893,8.750414269,8.888229857
201745_at,6.815762524,6.925936865,6.877306866,6.756888746,6.92654807,6.749509194
201746_at,6.407902778,5.659273894,6.147090548,6.329387124,6.151111719,6.040036155
201747_s_at,5.955735792,6.02323824,5.984512318,5.566616089,5.823924753,5.96934132
201748_s_at,6.920167447,6.902333107,6.776140422,6.968967322,6.940458364,6.941305754
201749_at,5.592622635,5.545426515,5.512880579,5.139470346,5.251201527,5.251076746
201750_s_at,4.644566308,4.652476797,4.906560792,4.549083336,4.087587618,4.534137195
201751_at,7.444251527,7.50397042,7.334411214,7.412708459,7.414557392,7.444325722
201752_s_at,6.64608725,6.357517182,6.654220835,6.295295305,6.569562743,6.436570566
201753_s_at,7.166230435,6.781342015,7.220685932,6.98871471,7.131525244,7.04619295
201754_at,9.456050719,9.339590698,9.464741274,9.524346274,9.200780524,9.343851195
201755_at,6.412104902,6.171240912,6.439858925,6.604795558,6.433681622,6.514354075
201756_at,8.971706521,8.902091025,8.910305812,8.978075531,8.988497547,9.03975124
201757_at,9.489123364,9.436407569,9.447390706,9.598669198,9.264235107,9.427213741
201758_at,7.981179674,7.692311094,7.957205217,7.915478345,7.723678881,7.821015705
201759_at,4.227689049,4.310260135,4.163071756,4.746061391,4.204958091,4.364884659
201760_s_at,8.024970426,7.843349708,7.983731813,7.287983294,7.185122572,6.829048615
201761_at,10.50030201,10.55815309,10.43847956,10.2465069,10.45714372,10.44260636
201762_s_at,6.8331533,6.488500265,6.717613348,7.052795374,6.620380791,6.583679848
201763_s_at,6.230590023,6.242634118,6.154778033,6.30526567,6.318717176,6.290274032
201764_at,8.989940709,8.956231149,8.988439087,9.234183833,8.954175439,9.113551722
201765_s_at,6.830672725,6.74086207,6.638481155,6.731994573,6.681875042,6.735673271
201767_s_at,6.87423146,6.57588281,6.670110778,6.906868485,6.574969447,6.625345402
201768_s_at,6.691938021,6.599209542,6.687639584,6.935451867,6.824150271,7.047647387
201769_at,7.978435543,8.113713167,8.088415277,8.487336372,8.486887863,8.393357411
201770_at,8.519256429,8.191941828,8.360106804,8.63961188,8.495817771,8.615674913
201771_at,7.590444481,7.49508947,7.52159656,7.567096444,7.339179466,7.545227229
201772_at,8.038450929,8.085798001,8.148466519,7.857576375,7.989892551,8.044185544
201773_at,8.400811788,8.5940466,8.317083783,8.694214349,8.830860089,8.690005306
201774_s_at,6.426733084,6.306529578,6.424436044,6.830602047,6.440921787,6.698049102
201775_s_at,4.16016531,4.175109223,4.081835557,3.958280666,4.312553735,4.284908433
201776_s_at,4.437273523,4.422246172,4.464655553,4.168785182,4.563315422,4.476554719
201778_s_at,6.20644854,6.212493775,6.127304548,6.076228707,6.242867681,6.204499087
201779_s_at,7.25736918,7.047034681,6.99567806,7.157117701,7.117852285,7.205564416
201780_s_at,7.055909095,7.109374708,7.043461394,7.230644101,7.069357817,7.033320276
201781_s_at,5.803028597,5.435759258,5.624465232,5.704793377,5.029082649,5.977511198
201782_s_at,7.144848531,6.777746199,7.038763287,6.998701292,6.750826506,7.021420733
201783_s_at,6.719869275,6.903171841,6.726758855,7.152158011,7.007592802,6.887298708
201784_s_at,9.089292009,9.191320368,9.22031378,9.426244663,9.346999268,9.211680725
201786_s_at,8.785349873,8.459340206,8.666125399,8.906177933,8.83722711,8.682428189
201787_at,5.044471233,4.984802935,4.870267096,5.254608105,5.135434041,4.858275475
201788_at,7.51155417,7.583951226,7.379741184,7.585003289,7.761483423,7.623114113
201790_s_at,7.257113173,7.144883752,7.237968741,6.950333528,6.820029609,7.097058534
201791_s_at,7.268328533,7.099765303,7.1673086,7.412591837,7.040756492,7.087427658
201793_x_at,4.031922893,4.065600212,4.037393855,3.330226561,4.288184227,4.259459829
201794_s_at,7.116770551,7.347077063,6.929377865,7.47301315,7.347887815,7.251775273
201795_at,9.258783835,9.178087553,9.356242215,9.243320942,9.241382646,9.194229472
201796_s_at,4.65720412,4.662357857,4.447080189,4.1493041,4.463176306,4.761668055
201797_s_at,5.784015513,5.417787551,5.433590472,6.134385674,5.865796681,5.894094335
201799_s_at,6.091218015,5.989118644,5.964373151,5.948425898,5.930621821,5.990154126
201800_s_at,6.953185761,7.008655918,6.945420669,7.015905693,7.035552379,6.911877696
201801_s_at,6.064149253,5.804253835,5.816189626,5.192051058,5.494624118,5.440965044
201802_at,5.339821298,5.190028314,5.187248565,5.239402573,4.971949427,5.089301255
201803_at,8.073729872,7.892217028,8.003443648,7.972327487,7.842902424,7.903466233
201804_x_at,8.749791018,8.631707889,8.606564746,8.733665698,8.508179996,8.559223472
201805_at,6.905638456,6.710296405,6.786753763,7.099126665,7.032893914,7.094069317
201807_at,8.970357072,8.858686196,8.910137074,8.857956515,8.69985595,8.71881147
201810_s_at,5.249671926,5.289769191,4.996148615,4.579388847,5.44517949,5.375538963
201811_x_at,6.963985356,6.917682981,6.930793054,7.133251682,6.952099208,6.867225317
201812_s_at,9.977499065,9.673928065,9.833609371,10.1389373,9.881269531,9.99238297
201813_s_at,4.731540893,4.736649017,4.379375857,3.904665885,5.121305823,4.783838523
201814_at,5.768302626,5.630717287,5.250843854,5.906873092,5.834254014,5.813082872
201815_s_at,4.253295281,4.006920873,4.054470305,4.469760546,4.40533529,4.037886454
201816_s_at,8.494425322,8.28208314,8.555259443,8.52755466,8.476278959,8.349717769
201817_at,6.727851069,6.769736371,6.635744644,7.047692753,6.98411302,6.733884899
201818_at,5.867290342,5.3918452,5.530917454,5.930560087,5.647629613,5.64730438
201819_at,5.485929745,5.352110193,5.463848443,5.358220539,4.964088509,4.976616635
201821_s_at,8.577106593,8.843103246,8.799140273,8.566287964,8.703575814,8.6470756
201822_at,4.550973104,4.709549121,4.550992246,4.824755028,4.565068378,4.614476407
