Gene,t,group1_median,group2_median,log2FC,pval,FDR,Gene Symbol,ENTREZ_GENE_ID
220643_s_at,0.7333740224280143,6.797231983,7.021286396,0.22405441300000017,0.5039947904684574,0.6764978680550771,FAIM,55179
222992_s_at,0.7332583447315797,9.740840936,9.82420869,0.08336775400000107,0.504058083927599,0.6765280188413437,NDUFB9,4715
223664_x_at,-0.7329417384812081,5.30066143,5.200548904,-0.1001125260000002,0.5042313464064075,0.6766509418164547,BCL2L13,23786
228620_at,0.7329478738139074,4.033298372,3.992444067,-0.04085430499999987,0.5042279884301926,0.6766509418164547,LOC101927027,101927027
204899_s_at,-0.7327363633787704,4.544033064,4.279717291,-0.26431577299999987,0.5043437614376259,0.6767469860106919,SAP30,8819
212343_at,-0.7321302069325603,5.342745101,5.330845935,-0.011899166000000072,0.5046756586530425,0.6770826711111143,YIPF6,286451
242341_x_at,0.7321504809909788,3.878117827,3.983643037,0.10552521000000015,0.5046645550925366,0.6770826711111143,GLYCTK,132158
221907_at,-0.7320157255007547,6.402189995,6.252984731,-0.1492052639999999,0.5047383604859785,0.6771119662288219,TRMT61A,115708
203825_at,0.7314254245230727,5.983956969,6.068510674,0.08455370499999937,0.505061762084982,0.6774909598434316,BRD3,8019
235997_at,-0.730926358949881,4.768079536,4.762744451,-0.005335085000000461,0.5053352996897962,0.6778030098405434,ZNF74,7625
223336_s_at,-0.7306583894446431,7.109637788,7.012714031,-0.09692375699999989,0.505482219060205,0.6779451908376669,RAB18,22931
201986_at,-0.7305712680424744,6.356597348,6.135778166,-0.2208191820000005,0.5055299918578693,0.6779543856813466,MED13,9969
219214_s_at,-0.7301170919506096,5.946661652,5.777172229,-0.1694894230000008,0.5057790924623478,0.678181057620401,NT5C,30833
212111_at,0.7301138412873796,7.012942656,7.261112618,0.2481699620000004,0.5057808756723577,0.678181057620401,STX12,23673
208803_s_at,-0.7300124408678826,6.968990854,6.949711142,-0.019279712000000337,0.5058365030473402,0.6782007621776484,SRP72,6731
209258_s_at,0.7297865498133723,6.430312453,6.593508948,0.16319649500000022,0.5059604412157791,0.6783120438954806,SMC3,9126
213005_s_at,-0.7296519154115534,4.431493384,4.408179527,-0.02331385700000066,0.5060343209139223,0.6783562025261148,KANK1,23189
217818_s_at,0.7292557091049744,5.549997195,5.654860767,0.1048635719999993,0.5062517828394832,0.678537921846578,ARPC4,10093
203077_s_at,0.7292907962416907,5.176229464,5.195911966,0.019682501999999324,0.5062325221036347,0.678537921846578,SMAD2,4087
227559_at,-0.7290905635151136,7.226885747,7.141488332,-0.08539741500000009,0.5063424451763733,0.6785790916573224,NDUFAF4,29078
221764_at,0.7290505590894142,6.023439438,6.188113545,0.16467410700000062,0.5063644087905809,0.6785790916573224,R3HDM4,91300
230712_at,0.7289026998767684,3.734747659,3.828501105,0.09375344600000002,0.5064455940103201,0.6786330001744435,LOC101930059 /// LOC102724250 /// NBPF1 /// NBPF11 /// NBPF15,55672 /// 200030 /// 284565 /// 101930059 /// 102724250
209780_at,0.7287600185212996,6.144978986,6.129260858,-0.01571812799999961,0.5065239453724465,0.6786831029335327,PHTF2,57157
204691_x_at,0.7283624027634633,4.340488973,4.516529353,0.17604037999999989,0.5067423376384773,0.6789208209211555,PLA2G6,8398
206510_at,-0.7282241422982797,7.657183174,7.483216458,-0.1739667159999998,0.5068182941876593,0.6789676840552497,SIX2,10736
219481_at,0.7280851978352828,6.90224443,7.020495024,0.11825059400000004,0.5068946350104389,0.6789853022888876,TTC13,79573
228590_at,-0.7280510397977366,4.605096489,4.206296831,-0.3987996579999997,0.5069134039056998,0.6789853022888876,PTCD3,55037
229010_at,0.7279737739752198,4.615289822,4.577090694,-0.03819912800000047,0.506955861235174,0.6789872819340068,CBL,867
202341_s_at,0.7268071485421734,4.096191231,4.067431482,-0.02875974899999978,0.5075972386304433,0.6797364137127467,TRIM2,23321
214965_at,-0.7268421882952849,7.448341455,7.308398102,-0.1399433530000005,0.5075779660213976,0.6797364137127467,SPATA2L,124044
228301_x_at,-0.7265941598621103,8.55490097,8.484840104,-0.07006086600000039,0.5077143985910705,0.6798383602921809,NDUFB10,4716
214201_x_at,0.7264944975454203,6.583679848,6.688344508,0.10466466000000008,0.5077692273161245,0.6798568345374438,PRRC2A,7916
226035_at,0.7262833108130208,4.731672332,4.77144219,0.039769858000000546,0.50788542512814,0.6799574667863728,USP31,57478
210513_s_at,0.7262087182397937,5.058877394,5.290029513,0.23115211900000077,0.5079264716805139,0.6799574783287092,VEGFA,7422
209797_at,-0.725979411452807,5.669491578,5.554667376,-0.11482420199999943,0.5080526692319873,0.6799955872504646,CNPY2,10330
227632_at,0.7260813406939237,4.25822847,4.291408734,0.03318026400000029,0.5079965702486584,0.6799955872504646,TBC1D24,57465
AFFX-BioB-3_at,-0.7258587208480708,5.7213044,5.571198452,-0.1501059480000002,0.508119099870119,0.6799955872504646,,
221741_s_at,0.7259149865072877,8.207856592,8.181249946,-0.026606646000001177,0.5080881292722796,0.6799955872504646,YTHDF1,54915
212923_s_at,0.7256724891750673,5.1223685,5.168371838,0.04600333799999934,0.5082216182979146,0.6800778544320907,PXDC1,221749
202730_s_at,-0.7253229293064113,5.675834677,5.640313121,-0.035521555999999954,0.5084140883723376,0.6802804675959995,MIR4680 /// PDCD4,27250 /// 100616113
45714_at,-0.7250035344000436,6.015304879,5.91475543,-0.10054944900000073,0.5085899965490432,0.6803534491207553,HCFC1R1,54985
200746_s_at,-0.7250986283655808,8.767580666,8.761260501,-0.006320164999999989,0.5085376184155739,0.6803534491207553,GNB1,2782
227586_at,0.7247766113492321,6.900891074,6.961546204,0.06065513000000067,0.5087150027857468,0.6803534491207553,TMEM170A,124491
208351_s_at,0.7248231550041131,5.727144011,5.896506026,0.16936201499999992,0.5086893611976157,0.6803534491207553,MAPK1,5594
205258_at,0.7248577412565352,4.41030214,4.436915536,0.026613396000000122,0.5086703077384034,0.6803534491207553,INHBB,3625
201559_s_at,0.7249365519967612,7.165780575,7.454952548,0.2891719729999993,0.5086268931174485,0.6803534491207553,CLIC4,25932
213850_s_at,0.724648298246405,6.005374725,6.02220679,0.016832065000000007,0.5087856973218589,0.6803686685930956,SCAF11,9169
224849_at,0.724606898483804,6.576959239,6.891149333,0.31419009400000064,0.5088085082103355,0.6803686685930956,TTC17,55761
229083_at,-0.724459253421348,6.3723576,6.32788859,-0.04446901000000025,0.5088898654387182,0.6804225452270918,HNRNPA0,10949
213209_at,-0.7240180341802914,4.318889639,4.308098346,-0.010791292999999591,0.5091330488892627,0.6806927690669082,TAF6L,10629
220072_at,0.7238428879545195,4.966978554,4.924645827,-0.04233272699999979,0.509229606710949,0.6807669318697526,CSPP1,79848
204046_at,0.7235442959027303,4.805176927,4.984595521,0.17941859400000038,0.5093942512060801,0.6809320974774942,PLCB2,5330
221021_s_at,-0.723459814069785,6.541333679,6.526872739,-0.0144609400000002,0.5094408418626053,0.6809394408536228,CTNNBL1,56259
228401_at,-0.7233680972951511,6.078511449,6.068256328,-0.010255120999999257,0.509491426061084,0.6809521205457854,ATAD2,29028
218731_s_at,-0.7231433002485225,4.45188195,4.379411497,-0.07247045299999932,0.5096154231974408,0.681062909094886,VWA1,64856
222070_at,0.7227304374445293,4.24143521,4.311497408,0.07006219800000046,0.5098432146890174,0.6813123819809928,DND1,373863
226874_at,0.722528120041167,6.627890439,6.662144618,0.034254179000000384,0.5099548680324879,0.6814066297121203,KLHL8,57563
214332_s_at,-0.722151612808047,4.097081764,3.980653073,-0.1164286910000003,0.5101626999393372,0.6816293666071186,TSFM,10102
226410_at,-0.721816322274055,6.253490956,6.159743564,-0.09374739200000004,0.5103478328477806,0.6817118060669846,CTU2,348180
218267_at,-0.7219106171712091,4.956187532,4.886816325,-0.06937120700000055,0.5102957622811667,0.6817118060669846,CINP,51550
210594_x_at,0.7218571123515904,5.769183258,5.97978556,0.21060230199999985,0.5103253076860212,0.6817118060669846,MPZL1,9019
226820_at,-0.7214558288284735,7.069652272,7.097451025,0.0277987529999999,0.5105469369990664,0.6817604008205672,ZNF362,149076
205371_s_at,-0.7216724902787591,3.911265022,3.666766069,-0.2444989529999999,0.5104272658350252,0.6817604008205672,DBT,1629
222834_s_at,0.7215605381452422,6.385133248,6.3706529,-0.014480348000000198,0.5104890990883932,0.6817604008205672,GNG12,55970
218971_s_at,-0.721452457720882,4.609677405,4.549322575,-0.060354830000000526,0.5105487991660087,0.6817604008205672,WDR91,29062
223170_at,0.7213385990254264,6.959033992,6.989621805,0.030587812999999464,0.5106116965402472,0.6817894431441176,TMEM98,26022
201570_at,-0.7207642344053283,7.678045845,7.733551033,0.055505188000000594,0.5109290719075339,0.6821032787394996,SAMM50,25813
214464_at,0.7208125151942341,6.906555963,6.885538743,-0.02101722000000006,0.5109023879031785,0.6821032787394996,CDC42BPA,8476
218608_at,0.7205398550448416,4.671125576,4.961265105,0.2901395290000002,0.5110530962005585,0.6821039754267,ATP13A2,23400
200033_at,0.7206794859687835,10.24332847,10.3297007,0.08637223000000027,0.5109759134700966,0.6821039754267,DDX5 /// MIR3064 /// MIR5047,1655 /// 100616387 /// 100616408
204491_at,-0.7205594390211095,4.418699286,4.210947546,-0.20775173999999996,0.511042270395982,0.6821039754267,PDE4D,5144
214941_s_at,0.7203692779941792,7.340934321,7.367455483,0.026521161999999876,0.5111473964469201,0.6821748861642384,PRPF40A,55660
202228_s_at,-0.7200718114852156,8.888550432,8.87210374,-0.016446692000000596,0.5113118757693934,0.6822844865606088,NPTN,27020
221534_at,0.7200981538940902,6.858308684,6.85024574,-0.008062943999999739,0.5112973085844708,0.6822844865606088,C11orf68,83638
202332_at,0.7199965686974094,7.658667214,7.669744993,0.011077778999999843,0.5113534862375019,0.6822850630914131,CSNK1E /// CSNK1E,1454 /// 102800317
208443_x_at,-0.7198519481693753,4.087297626,4.084786566,-0.0025110599999997874,0.5114334707135105,0.6823368368026537,SHOX2,6474
204011_at,-0.7196541117215807,4.902782085,4.877902076,-0.024880009000000314,0.5115429019496325,0.6824278858617924,SPRY2,10253
201113_at,0.7195467927805131,9.064285837,9.258529411,0.1942435739999997,0.5116022715540341,0.6824521405183795,TUFM,7284
232149_s_at,0.7190522191143169,4.515992741,4.742412088,0.22641934700000022,0.5118759388091138,0.6824875215360269,NSMAF,8439
222511_x_at,-0.7194189626153613,4.495952067,4.549790628,0.05383856100000006,0.5116729947355831,0.6824875215360269,FAF1,11124
208630_at,-0.7191910895563007,7.303994178,7.265243301,-0.03875087700000002,0.5117990853968616,0.6824875215360269,HADHA,3030
200831_s_at,0.7191145065647453,7.554566422,7.717072865,0.16250644299999983,0.5118414667577249,0.6824875215360269,SCD,6319
227838_at,-0.7192631624112922,4.079648849,4.070993176,-0.008655672999999808,0.5117592023251092,0.6824875215360269,UNC5C,8633
225012_at,-0.7191059912128561,6.508956067,6.429227764,-0.07972830299999956,0.5118461793501332,0.6824875215360269,HDLBP,3069
213320_at,-0.7189139404714129,6.815862935,6.828337846,0.012474910999999977,0.5119524731500387,0.6825346417462979,PRMT3,10196
239083_at,0.7185124506135113,4.134070848,4.226191667,0.0921208189999998,0.5121747371299997,0.682673008591305,ZNF786,136051
202201_at,-0.7185031907814752,6.355514787,6.307293481,-0.04822130599999941,0.5121798641920763,0.682673008591305,BLVRB,645
222751_at,-0.7185574535118462,6.695732901,6.455965934,-0.23976696700000044,0.5121498200826119,0.682673008591305,HERPUD2,64224
226982_at,0.7181481846364582,4.492567164,4.554467341,0.061900177000000056,0.5123764554726538,0.6827874427433458,ELL2,22936
226441_at,-0.7181249114947902,4.231613845,4.26501853,0.03340468499999982,0.5123893453479849,0.6827874427433458,MAP3K2,10746
206429_at,-0.718231287908826,4.796052042,4.788356014,-0.0076960280000006875,0.5123304305082651,0.6827874427433458,F2RL1,2150
37943_at,-0.7177358019441493,3.926896281,3.92172932,-0.0051669610000000255,0.5126048897707834,0.6828549942605009,ZFYVE26,23503
217924_at,-0.7179426695822418,4.85804437,4.709222971,-0.14882139900000002,0.5124902886370658,0.6828549942605009,C6orf106,64771
202771_at,0.7178241940850455,5.15479729,5.340550708,0.185753418,0.5125559197305949,0.6828549942605009,PIEZO1,9780
201292_at,0.7177952027214582,8.470824896,8.675498087,0.20467319099999948,0.512571980827318,0.6828549942605009,TOP2A,7153
212058_at,-0.7175065219423143,9.38693598,9.298391587,-0.08854439300000116,0.5127319289880113,0.6829693167780658,U2SURP,23350
209897_s_at,0.7174236892963213,7.506457182,7.526882788,0.020425605999999874,0.5127778305034444,0.682975552541123,SLIT2,9353
239572_at,0.7173237717784028,5.517304659,5.695203443,0.17789878399999992,0.5128332035803594,0.6829944015853208,GJA3,2700
202102_s_at,0.7171469216147841,7.40089123,7.321778458,-0.07911277200000022,0.5129312225720765,0.6830700391252801,BRD4,23476
202621_at,-0.7170351006429405,6.330974577,6.191659825,-0.13931475199999976,0.5129932063179636,0.6830976802605754,IRF3,3661
216503_s_at,-0.716592557903422,4.996148615,4.858881763,-0.13726685199999977,0.5132385672274292,0.6831999351486168,MLLT10,8028
219132_at,0.716326678594813,5.680459889,5.695985786,0.015525896999999844,0.51338602131512,0.6831999351486168,PELI2,57161
215099_s_at,-0.7166589872485237,4.240968296,4.078169412,-0.16279888399999987,0.5132017310151389,0.6831999351486168,RXRB,6257
204817_at,0.716327151920927,6.573412116,6.740316248,0.16690413199999998,0.513385758785396,0.6831999351486168,ESPL1,9700
201779_s_at,-0.7162656501972986,7.157117701,7.047034681,-0.11008301999999937,0.5134198714638434,0.6831999351486168,RNF13,11342
202961_s_at,0.7165868456291024,9.712756775,9.846449938,0.13369316299999845,0.5132417348723087,0.6831999351486168,ARMC2-AS1 /// ATP5J2,9551 /// 101929716
202905_x_at,0.7167220307873023,6.224004451,6.197091823,-0.026912627999999827,0.5131667740871846,0.6831999351486168,NBN,4683
223250_at,0.7163602012564443,6.141452572,6.160452625,0.019000052999999184,0.5133674282575323,0.6831999351486168,KLHL7,55975
201996_s_at,0.716227378084808,7.232422884,7.082581947,-0.14984093699999956,0.5134411003965584,0.6831999351486168,SPEN,23013
215725_at,0.71583720271659,4.531789747,4.832424964,0.30063521699999995,0.5136575612634267,0.6833782023906951,DGCR11,25786
213128_s_at,-0.7158981577506774,6.315368641,6.009477971,-0.30589067000000014,0.5136237403109125,0.6833782023906951,UBE3A,7337
241114_s_at,0.7151215323952305,4.086766757,4.077081193,-0.009685564000000646,0.5140547738506155,0.6837968487420398,ACAA2,10449
227378_x_at,-0.7151809880812942,7.23489324,7.106180357,-0.1287128829999995,0.5140217660678,0.6837968487420398,C16orf13,84326
219819_s_at,-0.7149387548309372,8.230211121,8.259618767,0.029407645999999232,0.5141562555034118,0.683876936456292,MRPS28,28957
218467_at,-0.7143468205870213,7.62590195,7.583319132,-0.04258281800000052,0.5144850097719637,0.6842592813382298,PSMG2,56984
222439_s_at,0.7142697250400596,6.445460676,6.396754809,-0.04870586699999979,0.5145278392018611,0.6842613185436741,THRAP3,9967
215093_at,-0.7132762296559697,6.532237508,6.531928816,-0.0003086919999999438,0.5150799965898474,0.6849406471506566,NSDHL,50814
